"X","ID","ID1","LATITUD","LONGITUD","COS_0.30","DA_0.30","COSkgm2","DEM","AnalyticalHillshading","Slope","Aspect","CrossSectionalCurvature","LongitudinalCurvature","CovergenceIndex","ClosedDepressions","FlowAccumulation","TopographicWetnessIndex","LSFactor","ChannelNetworkBaseLevel","VerticalDistanceToChannelNetwork","ValleyDepth","RelativeSlopePosition","DEMSRE3a","etmnts3a","evmmod3a","evsmod3a","g01igb3a","g02esa3a","g02igb3a","g03esa3a","g04esa3a","g04igb3a","g05esa3a","g06esa3a","g07esa3a","g10igb3a","g11esa3a","g11igb3a","g12igb3a","g13esa3a","g18esa3a","g21esa3a","gacgem3a","gachws3a","garhws3a","gchhws3a","gcmhws3a","geaisg3a","gflhws3a","gfrhws3a","gglhws3a","glcesa3a","glcjrc3a","glphws3a","glvhws3a","glwwwf3a","glxhws3a","gnthws3a","gplhws3a","grghws3a","gschws3a","gsnhws3a","gsthws3a","gvrhws3a","iflgre3a","inmsre3a","inssre3a","l02igb3a","l03igb3a","l04igb3a","l05igb3a","l06igb3a","l07igb3a","l08igb3a","l09igb3a","l10igb3a","l11igb3a","l12igb3a","l13igb3a","l14igb3a","l3pobi3b","lammod3a","lasmod3a","opisre3a","px1wcl3a","px2wcl3a","px3wcl3a","px4wcl3a","SLPSRT3a","smkisr3a","tdhmod3a","tdlmod3a","tdmmod3a","tdsmod3a","tnhmod3a","tnlmod3a","tnmmod3a","tnsmod3a","twisre3a","tx1mod3a","tx2mod3a","tx3mod3a","tx4mod3a","tx5mod3a","tx6mod3a","wmkmod3a"
2441,"Pri-2797","Pri-2797",-20.5658,-59.8344,9,1.526904,4.1226408,130.1388879,2.338004351,1.559353113,2.179957628,-1974.579224,-1834.600464,-3.143400669,-2.42e-06,0.003513322,-5.636749744,7.392355442,129.8500061,0.288879395,15.60406494,0.018176582,130,2243,3718,803,4,0,4,0,0,4,0,100,0,8,0,8,8,0,0,0,683,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.70939445,0,0,60,0,0,0,40,0,0,0,0,0,0,4,18,11,1570,94,89,24,37,0,1,37,21,30,4,27,7,21,4,140,31,28,25,26,33,33,0
2405,"Pri-2756","Pri-2756",-22.5839,-60.29,10,1.51656,4.54968,146.499999,2.345238447,1.557641268,2.48054409,1801.582886,676.053894,7.253164768,1.05e-06,8.33e-05,-9.876846313,3.078723431,144.4384308,2.061569214,30.70196533,0.062922671,147,3852,3469,1171,14,0,14,0,100,9,0,0,0,10,0,10,4,0,0,0,821,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.77902603,0,0,0,0,0,0,0,20,40,0,0,0,40,4,11,6,1570,90,80,25,32,0,1,44,17,31,6,28,9,21,5,141,36,31,26,26,35,37,0
1126,"Pri-1463","Pri-1463",-24.4899,-58.2758,7.8,1.5393168,3.602001312,88.13888887,2.33120203,1.565925241,2.576107502,4403.529297,8709.3125,2.994164228,-3.37e-06,0.000148877,-9.652064323,3.92857337,85.26656342,2.872322083,114.2941284,0.024514886,87,9250,3807,637,9,0,9,25,0,9,0,75,0,8,0,8,4,0,0,0,485,0,0,0,0,72,0,0,0,50,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70939445,0,0,0,0,0,0,40,60,0,0,0,0,0,1,47,15,1570,109,112,61,59,1,1,36,14,27,5,25,4,18,5,138,30,28,24,21,28,29,0
83,"Oci-176","Oci-176",-24.530778,-58.838917,15.10144151,1.463790689,6.631604841,98.33333339,2.348838568,1.543445587,2.388451099,-2287.16333,3351.738525,-5.458245277,2.49e-06,7e-05,-9.49716568,2.868105173,95.32674408,3.006591797,99.75610352,0.02925762,99,6640,3929,601,8,0,8,0,0,8,0,100,0,4,0,4,4,0,0,0,181,0,0,0,0,72,0,0,0,50,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,40,0,0,0,60,0,0,0,0,0,0,1,19,8,1570,108,107,63,64,0,1,36,15,27,5,25,3,18,5,139,32,27,23,22,27,29,0
534,"Ori-382","Ori-382",-26.7625,-55.023056,11.28929328,1.50322355,5.091099457,191.305604,2.311199188,1.57013154,2.052285671,-175683.0781,-7200.181641,-14.45729065,-9.6e-07,7.47e-05,-12.97065735,3.012877941,117.843811,73.46179199,127.598999,0.365371048,201,8304,4003,689,5,0,5,50,0,14,0,50,0,8,0,14,14,0,0,0,401,0,0,0,0,37,0,15,0,50,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.92529869,0,0,0,40,0,0,20,0,0,0,0,0,40,7,17,7,1563,137,132,126,120,4,1,37,12,26,6,23,2,15,5,111,32,28,23,19,24,32,0
774,"Pri-1141","Pri-1141",-22.0166,-60.1156,7.8,1.5393168,3.602001312,144.11111,2.324932814,1.554296017,2.591734171,-10886.3291,-999.119873,-34.2833786,4.53e-06,0.00018341,-8.455381393,3.909549952,143.7314301,0.379684448,20.60559082,0.018092899,144,3905,3690,1402,10,0,10,0,100,14,0,0,0,12,0,10,12,0,0,0,686,0,15,0,40,72,0,0,0,30,17,0,0,0,0,0,0,30,0,15,0,0,0,34,20.76249695,0,0,0,0,0,0,0,0,60,0,20,0,20,4,14,12,1570,95,83,25,35,0,1,46,20,32,6,27,10,20,4,141,35,29,25,27,34,37,0
1948,"Pri-2237","Pri-2237",-20.5381,-62.1222,10,1.51656,4.54968,356.027773,2.355005503,1.567026019,2.333981276,540.8308105,-1588.487061,0.50164485,-1.96e-06,0.000292687,-9.464307785,4.293346405,338.1650085,17.86276245,8.955078125,0.666077554,356,1851,2729,870,4,0,4,50,0,4,0,50,0,4,0,4,4,0,0,0,417,0,45,0,0,72,0,0,0,50,2,0,0,0,0,0,25,30,0,0,0,0,0,34,21.02721214,0,0,100,0,0,0,0,0,0,0,0,0,0,7,12,8,1569,62,61,10,15,1,1,41,20,31,6,28,-1,20,5,144,33,30,26,27,34,35,0
329,"Ori-2","Ori-2",-23.971111,-56.439444,6.841463415,1.549231902,3.179704014,210.333306,0.794531286,1.570261598,5.361238003,53854.125,58586.10938,3.643463135,7.03e-06,0.000183184,-11.88607979,3.909276724,105.9418793,104.3914337,75.92608643,0.578931153,212,11337,5212,890,8,100,8,0,0,9,0,0,0,9,0,9,9,0,0,0,367,20,45,0,20,6,0,0,15,14,17,0,0,0,0,0,0,0,0,0,0,0,0,34,20.90161705,0,0,0,0,0,0,40,60,0,0,0,0,0,7,56,12,1568,154,125,86,100,5,1,37,13,27,5,23,3,18,5,122,31,27,24,22,27,30,0
2070,"Pri-2372","Pri-2372",-23.9103,-59.6911,9,1.526904,4.1226408,117.5833327,2.172649384,1.547991633,2.988948822,-3595.61499,-1644.204346,-19.4616394,3.17e-06,0.000151679,-8.727135658,3.470075846,116.9017334,0.681602478,73.25854492,0.009218301,118,2956,3339,737,10,0,10,0,25,9,0,0,0,10,0,9,9,75,0,0,1083,0,0,0,0,72,0,0,0,130,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,0,0,0,0,0,40,60,0,0,0,0,4,7,3,1570,95,100,38,44,0,1,38,15,29,6,25,6,18,5,139,37,33,28,24,32,34,0
3102,"Pri-848","Pri-848",-20.6342,-58.5748,7.8,1.5393168,3.602001312,95.33333957,1.1213696,1.565433502,0.125465199,-2129.721924,4796.542969,-4.734139919,-3.69e-06,0.000160597,-9.365600586,4.080953598,92.18798828,3.145347595,134.0773315,0.022921486,95,5536,4155,962,8,0,8,0,0,8,50,50,0,4,0,4,4,0,0,0,1651,0,0,0,0,72,0,0,0,50,2,0,30,0,0,0,15,0,0,55,0,0,0,34,20.74036026,0,0,40,0,0,0,60,0,0,0,0,0,0,1,22,10,1570,119,99,36,54,0,1,37,22,29,4,29,14,21,3,140,30,28,25,26,32,32,0
1173,"Pri-1505","Pri-1505",-25.0722,-54.8455,21.2,1.4007072,8.908497792,292.1944449,0.916661978,1.570168614,6.032621384,-15373.66406,-15824.87109,-3.066984177,1.31e-05,0.00010896,-12.65072727,3.249036312,226.5041656,65.69029236,87.93505859,0.427600592,300,11219,4240,1518,14,0,14,0,0,8,25,0,0,8,0,8,8,75,0,0,257,0,0,0,0,37,0,15,0,130,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.99059105,0,0,0,0,0,0,60,0,0,0,0,0,40,7,43,20,1562,167,134,114,127,5,1,38,14,28,6,23,3,16,5,110,30,30,24,21,28,32,0
821,"Pri-1184","Pri-1184",-23.781,-60.8214,9.4,1.5227664,4.294201248,153.5277814,1.119369507,1.5655725,0.122193925,775.4395752,2762.158203,-1.262352467,4.87e-06,0.00077158,-7.822320461,5.585868359,151.8005066,1.727279663,40.89453125,0.040525723,153,5519,3362,721,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,411,0,0,0,20,72,15,0,0,50,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.7694149,0,0,100,0,0,0,0,0,0,0,0,0,0,4,14,7,1570,83,78,21,27,1,1,36,16,28,5,26,1,19,5,139,34,30,25,23,29,33,0
1382,"Pri-170","Pri-170",-25.4403,-55.8094,10.99639135,1.506253328,4.969005319,302.6666525,1.666613102,1.569219112,3.790878534,13729.99316,15041.88184,1.640898824,4.01e-06,6.94e-05,-12.46753311,2.803108931,239.6757202,62.99093628,95.57369995,0.397257149,312,5410,3768,811,10,0,10,0,100,9,0,0,0,12,0,10,12,0,0,0,236,50,0,0,0,14,0,0,15,30,16,0,0,0,35,0,0,0,0,0,0,0,0,34,20.99420357,0,0,0,0,0,0,0,20,60,0,20,0,0,7,11,5,1567,161,139,120,119,1,1,41,13,28,6,24,4,16,5,109,34,30,25,21,27,32,0
2149,"Pri-2462","Pri-2462",-22.9675,-61.8281,10,1.51656,4.54968,206.7777813,1.606056333,1.565364242,0.836633444,908.9550171,2261.699219,1.68836534,4.99e-06,0.000148682,-9.776429176,3.749408245,201.8061829,4.971603394,7.179870605,0.409135818,207,2807,2965,799,4,0,4,0,0,4,0,25,0,4,0,4,4,75,0,0,440,0,0,0,20,72,15,0,0,130,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.89269638,0,0,100,0,0,0,0,0,0,0,0,0,0,7,10,6,1570,78,65,10,20,0,1,38,17,29,6,25,2,19,5,142,35,31,25,24,32,35,0
1206,"Pri-1536","Pri-1536",-26.1274,-54.8439,9.4,1.5227664,4.294201248,321.2777707,2.162403822,1.570283055,3.018088579,124165.0234,57213.98438,20.55600357,2.89e-07,8.03e-05,-13.15717983,3.056662083,198.5728607,122.7049103,48.00796509,0.718779445,331,11283,4467,1150,2,0,2,0,0,8,25,0,0,8,0,8,8,75,0,0,1010,0,0,0,0,37,0,15,0,130,1,15,0,0,0,70,0,0,0,0,0,0,0,34,21.05646515,40,0,0,0,0,0,60,0,0,0,0,0,0,7,44,18,1572,153,152,129,122,5,1,36,9,26,6,22,3,16,4,109,30,30,24,19,25,33,0
388,"Ori-250","Ori-250",-26.643889,-55.201111,10.63451902,1.509996535,4.817426062,228.5277361,1.838914156,1.570238352,3.542822123,20458.92969,6382.868164,3.747893333,4.34e-06,0.00019255,-11.79365826,3.948461533,170.5273132,58.00042725,108.5687866,0.348206162,237,11284,3917,980,8,0,8,50,0,8,0,50,0,14,0,14,14,0,0,0,263,0,0,0,0,37,0,15,0,20,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.95689392,0,0,0,0,0,0,60,0,0,0,0,0,40,7,41,16,1563,145,132,126,125,5,1,42,3,27,7,22,3,16,5,114,33,30,24,19,25,34,0
1715,"Pri-2006","Pri-2006",-22.1545,-58.6517,7.8,1.5393168,3.602001312,99.02778821,1.550031543,1.564881206,0.75750953,-662.1700439,2507.433594,-4.723843575,0.703847826,0.000476519,-8.294476509,4.957724094,99.67954254,0.052093506,98.0357666,0.00053109,98,4473,3906,656,4,0,4,0,0,8,0,100,0,8,0,4,4,0,0,0,504,0,0,0,0,72,0,0,0,50,1,0,0,0,0,0,25,0,15,35,0,25,0,34,20.73298836,0,0,60,0,0,0,40,0,0,0,0,0,0,1,18,5,1569,127,101,46,61,1,1,35,16,28,5,25,3,20,4,137,30,27,24,24,31,30,0
1977,"Pri-2269","Pri-2269",-22.3828,-59.1497,41.70954243,1.284885295,16.07759331,108.0833376,1.495392919,1.563394189,0.680520833,-1213.798828,-1537.836914,-2.32235527,-1.71e-06,0.00017869,-9.28313446,3.8897686,107.6146622,0.468673706,73.5604248,0.006330939,108,2394,2949,552,8,0,8,0,0,8,0,0,0,8,0,8,8,100,0,0,718,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,100,0,0,0,0,0,0,4,11,4,1570,102,85,34,46,0,1,38,17,30,5,26,4,19,5,138,33,29,26,26,34,36,0
2205,"Pri-2527","Pri-2527",-23.5108,-60.6169,10,1.51656,4.54968,153.666667,2.188796043,1.564161181,1.748670459,17585.59766,3903.6604,56.93916702,4.78e-06,8.61e-05,-10.38004875,3.192652702,147.0348663,6.63180542,37.5993042,0.14993532,154,4657,3329,451,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,515,0,0,0,20,72,15,0,0,50,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.80910683,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,6,1570,74,70,21,25,0,1,36,14,27,5,25,3,18,6,139,32,29,24,22,28,32,0
2690,"Pri-471","Pri-471",-26.3586,-57.5737,7.8,1.5393168,3.602001312,60.02777793,2.316653967,1.414022684,2.36568594,-381.2036438,294.7412415,-5.38809824,0.010487298,0.000131121,-6.29934597,3.76915288,59.67808533,0.360179901,180.4818726,0.001991682,60,5397,3057,467,8,0,8,0,0,11,0,0,0,11,0,8,10,0,100,0,209,0,0,0,0,67,0,0,40,180,1,0,0,0,15,0,30,15,0,0,0,0,0,34,20.69944191,0,0,0,0,0,0,60,0,0,40,0,0,0,1,13,5,1570,146,136,83,97,0,1,35,13,25,5,25,6,18,5,144,31,28,22,20,24,28,0
2897,"Pri-66","Pri-66",-25.6003,-54.7469,6.51055131,1.552654857,3.032591735,215.055596,1.918156981,1.569756269,1.287971973,-10590.65234,-44517.21094,-3.203814745,7.07e-06,7.57e-05,-12.5102272,3.020638227,192.7947998,22.26080322,149.2131653,0.129820302,225,7674,4387,1815,12,0,12,0,0,12,0,0,0,12,0,12,12,100,0,0,262,0,0,0,0,37,0,15,0,130,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.85221291,0,0,0,0,0,0,0,0,0,0,100,0,0,7,20,16,1566,158,140,120,131,3,1,37,10,27,6,22,3,16,4,113,30,31,26,20,26,33,0
865,"Pri-1225","Pri-1225",-24.0317,-57.4732,7.8,1.5393168,3.602001312,69.69444521,1.135951519,0.119363941,1.570796371,-1728.609619,-2539.359131,-22.08920479,0.422498167,1.73839581,8.154415131,1.962460041,70.11694336,0,130.5786743,0,70,4512,3329,423,8,0,8,0,0,8,0,50,0,9,0,9,9,50,0,0,849,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,0,0,0,0,60,40,0,0,0,0,0,1,16,4,1570,144,121,72,76,0,1,38,9,27,6,27,6,19,5,139,33,28,23,21,27,31,0
2116,"Pri-2419","Pri-2419",-23.5936,-59.1472,30,1.30968,11.78712,108.2777794,0.992049992,1.556549549,6.189770222,2280.390381,2129.302002,20.21993828,-7.61e-07,0.000173206,-8.427424431,4.048850536,107.850441,0.427337646,81.27288818,0.005230557,108,4491,3851,862,8,0,8,50,0,9,0,25,0,8,0,8,8,25,0,0,1152,0,0,0,0,72,0,0,0,20,12,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,80,20,0,0,0,0,0,4,18,8,1570,103,108,41,52,0,1,40,18,29,5,25,4,19,5,138,33,29,25,24,33,32,0
2879,"Pri-643","Pri-643",-19.8966,-58.3264,7.8,1.5393168,3.602001312,84.30555996,1.766602159,1.563886642,1.065936565,-297.4016418,-3371.372803,0.962825537,-2.7e-06,0.000215864,-9.568448067,3.724977732,82.24198914,2.063568115,178.0315247,0.011458214,85,6024,4539,953,8,0,8,0,0,8,0,0,0,8,0,8,8,100,0,0,1226,0,0,0,0,72,100,0,0,130,12,0,0,0,0,0,0,0,0,0,0,0,0,34,20.73298836,0,0,0,0,0,0,100,0,0,0,0,0,0,1,24,10,1570,127,103,36,54,0,1,34,20,27,3,24,13,21,3,142,29,27,25,25,30,30,0
2041,"Pri-2332","Pri-2332",-22.9633,-61.7939,12.22670251,1.493526989,5.478273056,203.7222223,2.159084082,1.56177175,1.691424012,-5435.808594,-4602.179688,-12.17203808,6.75e-06,0.007182822,-5.044574261,8.726863861,201.3791199,2.343109131,9.425964355,0.199090362,204,1280,3123,599,4,0,4,0,0,4,0,50,0,4,0,4,4,50,0,0,444,0,0,0,20,72,15,0,0,130,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.89269638,0,0,100,0,0,0,0,0,0,0,0,0,0,7,12,4,1570,78,66,10,20,0,1,40,18,30,6,28,3,19,5,142,35,31,24,24,31,36,0
2925,"Pri-685","Pri-685",-21.0038,-57.943,7.8,1.5393168,3.602001312,82.22222297,2.178987741,1.546002865,1.736876249,1711.532227,430.3623657,23.18456268,-1.6e-06,0.000353749,-6.163253307,5.698268414,81.13906097,1.0831604,186.1967468,0.005783645,82,5440,3958,752,14,0,14,0,0,8,0,0,0,14,0,14,9,100,0,0,529,0,0,0,0,72,100,0,0,130,13,0,0,4,0,0,0,0,0,0,0,0,0,34,20.70670128,0,0,0,0,0,0,20,0,0,0,0,0,80,1,18,6,1570,143,109,52,68,0,1,43,15,29,5,27,9,21,4,141,31,28,26,26,32,32,0
2286,"Pri-2619","Pri-2619",-24.9525,-57.9383,32.47672593,1.372940026,13.37657909,77.80555664,1.033249259,1.564204574,6.261209965,-385.8224182,-246.5506287,-3.150432587,6.11e-07,7e-05,-10.92061138,2.869254827,73.69245148,4.113105774,134.6178589,0.029648073,79,6414,3878,487,9,0,9,0,0,8,0,75,0,4,0,8,4,25,0,0,265,0,0,0,0,72,0,0,0,50,1,0,25,0,0,0,15,0,0,40,0,20,0,34,20.74036026,0,0,20,0,0,0,40,40,0,0,0,0,0,1,16,5,1570,135,140,66,69,0,1,37,14,26,5,25,-1,17,6,140,32,28,24,21,26,29,0
963,"Pri-1313","Pri-1313",-23.7482,-58.6243,7.8,1.5393168,3.602001312,97.52778003,2.075647116,1.562057853,1.541662335,-5139.549805,-1483.44812,-21.25158691,-1.4e-06,0.000137357,-9.03365612,3.955220938,96.6194458,0.908332825,95.98266602,0.009374791,98,4553,3781,520,9,0,9,0,0,8,0,0,0,9,0,9,9,100,0,0,347,0,0,0,0,72,0,0,0,130,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,20,80,0,0,0,0,0,1,17,6,1570,107,112,52,59,0,1,39,16,28,5,24,4,19,5,137,34,29,25,23,31,31,0
2569,"Pri-362","Pri-362",-22.5982,-56.9834,7.8,1.5393168,3.602001312,189.2500362,2.179524899,1.570248604,1.727539897,-88480.03125,-46113.03516,-14.23012161,-5.64e-06,0.000441916,-10.98144054,4.662157536,144.7688751,44.4811554,130.1914063,0.254654497,190,7149,4204,762,8,0,8,50,0,8,50,0,0,8,0,8,8,0,0,0,251,0,0,0,0,67,0,0,20,20,1,0,0,0,0,0,0,80,0,0,0,0,0,34,20.81723595,0,0,0,0,0,0,100,0,0,0,0,0,0,7,20,8,1561,173,127,78,92,4,1,37,13,26,5,25,12,19,3,117,29,27,24,22,29,30,0
758,"Pri-1127","Pri-1127",-23.0502,-61.2495,9.4,1.5227664,4.294201248,180.1111132,1.328048944,1.560546517,0.441272587,401.1346436,-2310.998047,5.832139969,1.34e-06,0.000269912,-8.545183182,4.224098206,179.1269989,0.984115601,17.54650879,0.053107526,180,1787,3234,862,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,803,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.88958549,0,0,100,0,0,0,0,0,0,0,0,0,0,7,15,10,1570,83,78,16,22,0,1,38,16,29,6,30,3,20,5,141,32,29,24,23,30,34,0
770,"Pri-1138","Pri-1138",-21.3729,-60.014,7.8,1.5393168,3.602001312,142.0555595,0.828189373,1.565321445,5.79913044,3905.622803,6716.398926,19.5988636,-2.25e-06,0.000128028,-9.918148041,3.63891077,138.8211212,3.234436035,10.81829834,0.23016417,142,3052,3454,964,4,0,4,0,100,14,0,0,0,10,0,10,10,0,0,0,1554,0,15,0,40,72,0,0,0,30,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75672531,0,0,40,0,0,0,0,0,40,0,0,0,20,4,15,7,1570,92,83,24,35,0,1,43,18,32,6,29,10,21,4,140,32,28,27,27,33,36,0
578,"Ori-64","Ori-64",-24.054444,-55.554444,9.747913847,1.519167579,4.442614404,228.1667331,1.416524529,1.570290089,0.566471219,25793.39258,73020.28125,6.049498558,-3.12e-07,0.000158508,-11.85344982,3.978198051,173.9420471,54.22468567,180.093689,0.231414571,224,8805,4401,1014,14,100,14,0,0,14,0,0,0,9,0,9,9,0,0,0,752,20,45,0,20,37,0,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,33,21.05000114,0,0,0,0,0,0,0,40,0,0,0,0,60,7,21,11,1563,170,145,100,123,5,1,38,13,27,5,23,3,18,4,116,31,27,24,22,28,30,0
795,"Pri-1160","Pri-1160",-22.5433,-60.3282,7.8,1.5393168,3.602001312,147.8611109,0.779750288,1.546567082,5.526359558,988.0418091,-222.5144806,2.999984741,3.65e-06,9.26e-05,-9.15999794,3.143815517,146.085022,1.776092529,29.11376953,0.057497587,148,3283,3526,965,4,50,4,0,50,4,0,0,0,14,0,10,4,0,0,0,964,0,0,0,20,72,0,0,0,30,12,0,30,0,0,0,0,35,0,15,0,0,0,34,20.76249695,0,0,60,0,0,0,0,0,20,0,0,0,20,4,14,7,1570,91,82,25,32,0,1,43,17,31,6,26,7,20,5,141,36,31,26,25,33,36,0
43,"Oci-137","Oci-137",-23.706944,-61.003611,10.95111713,1.506721644,4.950085562,160.2499999,2.349658251,1.549612761,2.406140566,-4255.219727,-822.2218018,-9.286347389,1.44e-07,0.014468372,-3.144331217,10.75678349,157.6133423,2.636657715,35.61743164,0.068924859,160,1190,3150,796,14,0,10,0,100,10,0,0,0,4,0,4,4,0,0,0,425,0,0,0,20,72,15,0,0,30,13,0,0,4,0,0,0,15,0,50,0,0,0,34,20.8307724,0,0,40,0,0,0,0,0,40,0,0,0,20,4,10,5,1569,83,77,20,25,0,1,39,15,29,6,26,1,19,6,139,35,29,24,23,31,35,0
1030,"Pri-1375","Pri-1375",-22.8818,-58.9117,7.8,1.5393168,3.602001312,102.8333344,1.547637463,1.547875524,0.758376896,-3004.005615,-4435.496582,-10.11655521,1.49e-06,0.000392705,-7.365295887,4.551809311,102.5065842,0.326751709,83.57965088,0.00389424,103,5296,3533,722,4,0,4,0,0,4,0,50,0,8,0,4,4,50,0,0,442,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,1,14,6,1570,119,100,41,51,0,1,39,14,29,6,27,6,20,5,138,33,28,25,25,33,33,0
161,"Oci-44","Oci-44",-22.239167,-59.451944,16.38154257,1.450549324,7.128670647,117.0833345,0.857292533,1.553426862,5.897301197,2497.358643,1422.783081,4.705159664,0.362107754,0.000323792,-6.607712746,5.599448204,116.8791275,0.566314697,55.02038574,0.010187953,116,4014,3637,936,9,0,9,0,50,10,0,0,0,14,0,12,12,50,0,0,513,0,0,0,0,72,0,0,0,130,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,0,40,20,0,20,0,20,4,13,6,1570,87,73,27,40,0,1,38,16,30,5,26,9,20,4,139,34,29,26,26,32,34,0
2136,"Pri-2444","Pri-2444",-22.0597,-61.5544,12.64364919,1.489214093,5.648730169,217.0555583,1.735137105,1.563977003,1.020635128,8703.669922,316.1054382,15.5231657,-1.04e-06,0.000181613,-9.348921776,3.902431726,212.7785492,4.277008057,1.624267578,0.724759936,217,1613,3067,865,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,580,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.92868614,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,7,1570,84,81,16,19,0,1,39,15,30,6,30,7,21,5,144,33,31,23,25,32,36,0
2124,"Pri-2429","Pri-2429",-21.6669,-62.3683,9,1.526904,4.1226408,275.0555546,2.318433046,1.536509395,2.111226559,-781.8850098,423.2912598,-1.55680418,-1.26e-05,0.000117464,-8.35751152,3.442065477,262.6853943,12.37014771,2.775054932,0.816770017,275,1499,2866,736,4,0,4,0,0,4,0,75,0,4,0,4,4,25,0,0,293,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,1,34,20.95689392,0,0,100,0,0,0,0,0,0,0,0,0,0,7,12,6,1570,79,76,11,15,0,1,41,17,31,6,31,5,21,5,147,34,30,26,25,32,38,0
764,"Pri-1132","Pri-1132",-22.7474,-60.8416,7.8,1.5393168,3.602001312,169.638891,1.328939438,1.561283588,0.442375451,-42.35996246,2831.569092,-1.054623604,-5.5e-06,0.000278302,-8.589206696,4.250076771,166.9079895,2.730895996,16.16253662,0.144542083,170,1622,3429,753,4,0,4,0,0,4,0,100,0,4,0,4,9,0,0,0,583,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.8307724,0,0,100,0,0,0,0,0,0,0,0,0,0,4,16,9,1570,87,81,20,25,0,1,39,15,31,6,26,5,19,5,141,34,30,25,24,32,34,0
723,"Pri-1096","Pri-1096",-22.2828,-61.6796,11.8,1.4979408,5.302710432,216.9722253,1.462698936,1.563687801,0.634022415,-895.6421509,2658.728027,-3.016479254,3.66e-06,0.000206793,-9.177542686,4.005089283,215.4159698,1.556259155,3.553894043,0.304542571,217,1891,3277,967,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,962,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.96355629,0,0,100,0,0,0,0,0,0,0,0,0,0,7,17,13,1570,83,77,14,18,0,1,41,15,30,6,27,5,20,5,144,33,31,25,24,32,37,0
2025,"Pri-2316","Pri-2316",-22.6125,-61.3361,12.24103879,1.493378695,5.484151958,194.7222222,1.496341228,1.169560194,3.926716089,1589.744019,-100.4373398,5.871091366,6.78e-06,6.99e-05,-6.519385815,2.701613188,193.6994019,1.022827148,4.583496094,0.182441697,195,3642,3066,691,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,421,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,10,5,1570,86,83,16,21,0,1,41,14,30,6,26,5,19,5,142,34,31,25,24,32,36,0
2527,"Pri-324","Pri-324",-26.7653,-55.9471,7.8,1.5393168,3.602001312,139.5555597,2.093536377,1.567654967,3.141969442,29629.41016,15060.33691,10.41567898,1.001004577,0.007048722,-5.237366199,10.37042618,130.7270813,9.829483032,140.9953613,0.06517151,134,8825,4344,565,8,0,8,25,0,9,75,0,0,9,0,9,9,0,0,0,587,50,0,0,0,37,0,0,15,20,1,0,0,0,35,0,0,0,0,0,0,0,0,34,20.74921227,0,0,0,0,0,0,40,60,0,0,0,0,0,7,23,9,1563,142,173,136,127,1,1,36,12,26,5,23,1,16,5,133,31,28,23,20,24,29,0
