ID,ID1,LATITUD,LONGITUD,COS_0.30,DA_0.30,COSkgm2,DEM,AnalyticalHillshading,Slope,Aspect,CrossSectionalCurvature,LongitudinalCurvature,CovergenceIndex,ClosedDepressions,FlowAccumulation,TopographicWetnessIndex,LSFactor,ChannelNetworkBaseLevel,VerticalDistanceToChannelNetwork,ValleyDepth,RelativeSlopePosition,DEMSRE3a,etmnts3a,evmmod3a,evsmod3a,g01igb3a,g02esa3a,g02igb3a,g03esa3a,g04esa3a,g04igb3a,g05esa3a,g06esa3a,g07esa3a,g10igb3a,g11esa3a,g11igb3a,g12igb3a,g13esa3a,g18esa3a,g21esa3a,gacgem3a,gachws3a,garhws3a,gchhws3a,gcmhws3a,geaisg3a,gflhws3a,gfrhws3a,gglhws3a,glcesa3a,glcjrc3a,glphws3a,glvhws3a,glwwwf3a,glxhws3a,gnthws3a,gplhws3a,grghws3a,gschws3a,gsnhws3a,gsthws3a,gvrhws3a,iflgre3a,inmsre3a,inssre3a,l02igb3a,l03igb3a,l04igb3a,l05igb3a,l06igb3a,l07igb3a,l08igb3a,l09igb3a,l10igb3a,l11igb3a,l12igb3a,l13igb3a,l14igb3a,l3pobi3b,lammod3a,ln1dms3a,opisre3a,px1wcl3a,px2wcl3a,px3wcl3a,px4wcl3a,SLPSRT3a,smkisr3a,tdhmod3a,tdlmod3a,tdmmod3a,tdsmod3a,tnhmod3a,tnlmod3a,tnmmod3a,tnsmod3a,twisre3a,tx1mod3a,tx2mod3a,tx3mod3a,tx4mod3a,tx5mod3a,tx6mod3a,wmkmod3a
Pri-1969,Pri-1969,-21.3219,-59.331,7.8,1.5393168,3.6,111.7222211,2.35394311,1.565067768,2.31567502,-1134.428833,-3086.518555,-0.29472062,3.24E-07,0.000466846,-8.347033501,4.937438011,111.336792,0.385429382,51.15466309,0.007478244,111,2659,2586,485,8,0,8,0,0,10,0,0,0,4,0,4,4,100,0,0,1243,0,0,0,0,72,0,0,0,130,15,0,0,4,0,0,25,0,15,35,0,25,0,34,20.72121239,0,0,40,0,0,0,40,0,20,0,0,0,0,4,8,2,1570,100,86,29,44,0,1,41,17,31,5,29,10,21,4,139,34,30,27,27,33,34,0
Pri-1986,Pri-1986,-22.5045,-59.6194,7.8,1.5393168,3.6,120.3055572,1.636908293,1.554239511,0.883122325,-14.45321465,-1362.133667,-0.278628528,7.04E-08,0.001185551,-6.353655338,5.948163033,119.6522064,0.65335083,53.90289307,0.01197573,120,3106,3809,904,10,50,10,0,50,12,0,0,0,7,0,7,10,0,0,0,641,0,15,0,40,72,0,0,0,14,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,0,0,0,40,0,0,40,0,20,0,0,4,11,2,1570,88,75,28,38,0,1,42,13,30,6,28,4,19,5,140,35,31,26,26,34,35,0
Pri-1989,Pri-1989,-23.2909,-58.6481,7.8,1.5393168,3.6,100.3333333,1.987957835,1.537927866,3.306748867,474.6799011,-5142.111328,3.418442011,2.57E-06,0.004067214,-3.092466116,9.950265884,97.74453735,2.588798523,90.18414307,0.027904673,99,4810,3752,657,8,0,8,0,0,4,0,100,0,4,0,4,4,0,0,0,594,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,60,0,0,0,40,0,0,0,0,0,0,1,18,2,1569,128,111,50,56,0,1,34,13,27,5,25,5,19,4,137,30,28,24,23,30,29,0
Pri-1998,Pri-1998,-23.5946,-59.1182,7.8,1.5393168,3.6,107.9166687,2.004808426,1.558378577,1.426157832,331.0245667,590.0691528,4.511535645,3.06E-06,0.000174966,-8.093654633,4.449104309,107.4566345,0.460037231,81.74072266,0.005596508,108,4818,3332,685,8,0,8,0,0,8,0,100,0,8,0,8,8,0,0,0,1149,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,100,0,0,0,0,0,0,4,12,2,1570,104,108,41,52,0,1,39,17,29,5,26,4,19,5,138,34,29,25,24,32,32,0
Pri-2002,Pri-2002,-21.4886,-60.2059,7.8,1.5393168,3.6,149.6111121,1.041355252,1.542232394,6.283159256,-3209.519287,906.3453979,-18.6997261,2.41E-06,8.63E-05,-8.659836769,3.361504078,147.4272614,2.183853149,11.8213501,0.155931562,150,4615,3366,641,4,0,4,0,0,4,0,50,0,4,0,4,4,50,0,0,2498,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75672531,0,0,100,0,0,0,0,0,0,0,0,0,0,4,12,2,1570,93,84,24,33,0,1,38,17,29,5,27,13,21,3,141,32,28,26,26,31,34,0
Pri-2010,Pri-2010,-21.764,-59.778,10.2,1.5144912,4.63,138.0833351,0.952604771,1.556371927,6.114085197,5982.440918,721.416687,37.06319427,-6.85E-06,7.69E-05,-9.369503975,3.345230103,132.7091064,5.374221802,19.293396,0.217865452,138,2154,3708,694,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1216,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.7694149,0,0,100,0,0,0,0,0,0,0,0,0,0,4,20,2,1570,90,78,25,37,0,1,39,18,30,5,28,1,21,4,140,32,29,26,26,33,34,0
Pri-2013,Pri-2013,-21.1478,-60.5907,7.8,1.5393168,3.6,159.6388897,2.010516405,1.554727435,1.436462641,386.7962341,1020.332703,-0.019350339,-4.22E-06,0.099068098,-2.446922541,13.07135201,159.243042,0.395843506,15.31121826,0.025201626,160,1718,3404,784,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,645,0,15,0,40,72,0,0,0,50,14,0,0,0,0,0,0,30,0,15,0,0,1,34,20.8307724,0,0,100,0,0,0,0,0,0,0,0,0,0,4,15,2,1570,86,82,24,28,0,1,40,16,30,6,30,11,22,4,142,33,29,26,26,32,36,0
Pri-2015,Pri-2015,-23.1087,-60.6007,7.8,1.5393168,3.6,153.6666645,2.210943699,1.551268578,2.911723375,-3235.687988,-1839.995605,-8.860016823,7.25E-06,0.000323695,-7.718810081,4.37964201,153.0858612,0.580810547,33.87359619,0.016857365,154,1792,3606,651,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,572,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.82840157,0,0,100,0,0,0,0,0,0,0,0,0,0,4,18,2,1570,80,75,21,26,0,1,38,16,30,6,27,4,20,5,140,33,30,25,23,30,34,0
Pri-2020,Pri-2020,-22.75,-61.0646,9.4,1.5227664,4.29,179.9444444,2.297103643,1.557899117,2.01521492,2406.52417,-243.5358429,4.178451061,-1.68E-06,0.000557068,-6.897673607,5.608668804,177.7541504,2.190292358,9.775939941,0.183039427,180,1691,3136,905,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,804,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.88717461,0,0,100,0,0,0,0,0,0,0,0,0,0,7,15,2,1569,86,81,18,23,0,1,38,16,30,5,26,4,20,5,141,32,30,25,24,31,35,0
Pri-2023,Pri-2023,-22.4047,-60.1184,7.8,1.5393168,3.6,141.3333296,1.921085596,1.564237714,3.418390274,-1036.994263,-12.85928631,0.457271278,-1.35E-06,9.08E-05,-10.26909828,3.271875143,138.1004639,3.23286438,30.64587402,0.095424578,142,3014,3221,962,14,25,14,0,75,10,0,0,0,7,0,10,10,0,0,0,556,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.77669525,0,0,0,0,0,20,0,0,40,0,0,0,40,4,9,2,1570,93,81,28,36,0,1,46,17,32,7,29,7,21,5,140,38,32,27,26,35,36,0
Pri-2027,Pri-2027,-22.8506,-58.9917,7.8,1.5393168,3.6,104.388888,2.310959339,1.544516206,2.638737917,2163.55542,-206.0113525,9.667448997,-2.54E-06,0.000343994,-6.667758942,5.09143734,104.0092926,0.379592896,81.12792969,0.004657152,104,5369,3566,664,4,0,4,0,0,4,0,50,0,8,0,4,8,50,0,0,671,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,1,15,2,1570,115,97,39,49,0,1,40,13,30,6,27,5,19,5,139,33,29,25,24,32,33,0
Pri-2033,Pri-2033,-21.9061,-60.499,7.8,1.5393168,3.6,162.6666674,1.043221116,1.523712277,0.009663202,-2780.942383,-1967.348633,-11.77937698,4.34E-06,0.025065659,-2.570950985,10.26975441,162.6490936,0.017578125,10.83251953,0.001620089,163,4482,3215,665,4,0,4,0,0,4,0,75,0,4,0,4,4,25,0,0,1212,0,15,0,40,72,0,0,0,130,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.82840157,0,0,100,0,0,0,0,0,0,0,0,0,0,4,12,2,1570,102,91,24,31,0,1,39,15,30,5,31,8,21,5,142,34,29,25,25,32,35,0
Pri-2036,Pri-2036,-22.8769,-61.2727,7.8,1.5393168,3.6,183.9166644,1.93381846,1.561282396,3.398108482,833.5835571,1974.08252,1.440193534,7.33E-06,0.00019229,-8.958779335,3.947164059,183.189209,0.727462769,13.52789307,0.051030841,184,3599,3149,715,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,911,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,10,2,1570,84,80,16,22,0,1,38,16,30,5,26,3,19,5,142,33,30,25,24,31,35,0
Pri-2042,Pri-2042,-21.3617,-59.7481,9.4,1.5227664,4.29,128.13889,1.058432341,1.556167603,0.024392758,-1874.212769,384.4666138,-7.762893677,-4.53E-06,0.002195517,-5.746769428,6.884448051,127.2360687,0.902816772,13.39440918,0.063146293,128,3708,3001,1092,4,0,12,0,100,12,0,0,0,14,0,14,12,0,0,0,665,0,15,0,40,72,0,0,0,30,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.72121239,0,0,20,0,0,0,0,0,0,0,40,0,40,4,9,2,1570,93,83,25,38,0,1,41,18,31,6,27,3,21,4,140,34,31,28,28,35,37,0
Pri-2050,Pri-2050,-22.8711,-60.7404,9.4,1.5227664,4.29,162.1388888,2.17952466,1.51717937,2.961774349,2835.303711,1441.014648,10.27626991,0.445858538,0.000207289,-5.579116821,5.480037212,161.0761566,1.508590698,23.60626221,0.060067669,161,3159,3317,885,14,0,14,0,75,14,0,0,0,4,0,4,4,25,0,0,598,0,15,0,40,72,0,0,0,130,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.8307724,0,0,40,0,0,0,0,0,0,0,0,0,60,4,14,2,1570,84,79,21,26,0,1,40,15,30,6,26,4,19,5,141,34,31,26,24,32,35,0
Pri-2052,Pri-2052,-21.8368,-60.2841,7.8,1.5393168,3.6,151.4722225,2.324929953,1.554295897,2.120641947,-1433.372803,1263.743896,-3.678642273,6.54E-06,0.245304942,-0.028892344,21.08830643,151.472229,0,15.81768799,0,151,3093,3399,994,4,0,4,0,0,4,0,0,0,4,0,4,4,100,0,0,1375,0,15,0,40,72,0,0,0,130,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.77902603,0,0,100,0,0,0,0,0,0,0,0,0,0,4,15,2,1570,98,86,24,33,0,1,43,20,31,6,28,9,21,4,141,34,28,25,27,33,36,0
Pri-2071,Pri-2071,-22.7679,-60.4702,7.8,1.5393168,3.6,151.6944443,2.338519096,1.500205278,2.356194496,-1404.263062,-688.4127808,-5.243954182,-1.59E-06,0.00010326,-7.980226994,3.203901291,150.645752,1.048690796,30.03845215,0.033733908,152,4936,3608,632,4,0,4,0,0,4,0,0,0,4,0,4,4,100,0,0,818,0,0,0,20,72,0,0,0,130,2,0,30,0,0,0,0,35,0,15,0,0,0,34,20.76249695,0,0,100,0,0,0,0,0,0,0,0,0,0,4,15,2,1570,86,79,23,29,0,1,38,16,30,5,27,5,20,5,141,34,30,25,24,32,34,0
Pri-2088,Pri-2088,-21.7074,-60.4015,7.8,1.5393168,3.6,157.7222236,0.805072784,1.557844996,5.713143826,-884.1125488,1153.057861,-8.218764305,5.42E-06,0.00010842,-9.411536217,3.389567852,156.8251495,0.897079468,11.46112061,0.072589815,158,1696,3259,931,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1683,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.8307724,0,0,100,0,0,0,0,0,0,0,0,0,0,4,14,2,1570,97,87,24,31,0,1,45,20,32,6,28,12,21,4,142,35,30,26,27,34,36,0
Pri-2091,Pri-2091,-23.1496,-59.3996,7.8,1.5393168,3.6,116.1111112,0.898959398,1.546764374,6.004698277,2971.494385,3820.912842,15.90852547,0.365939558,0.000194069,-6.794835091,5.053655148,114.7677612,1.709289551,68.18115234,0.0244567,115,4809,3671,690,8,0,8,0,0,4,0,100,0,4,0,4,4,0,0,0,390,0,0,0,0,72,0,0,0,50,2,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,60,0,0,0,40,0,0,0,0,0,0,4,15,2,1570,100,95,35,44,0,1,37,14,28,5,26,4,20,5,139,32,28,24,23,30,32,0
Pri-2095,Pri-2095,-21.9158,-61.3287,7.8,1.5393168,3.6,208.7500015,1.868247986,1.564257622,1.214571834,2886.00708,2410.721436,3.599397182,-1.47E-06,0.000307048,-8.865818024,4.334591866,203.2204895,5.529510498,1.118408203,0.831765652,209,1601,3001,871,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,707,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.92868614,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,2,1570,88,85,20,21,0,1,41,16,31,6,29,4,20,5,143,34,31,26,26,33,36,0
Pri-2113,Pri-2113,-22.5975,-60.2311,15,1.46484,6.59,143.6666678,1.840571523,1.555412889,1.176013827,2060.818848,2075.753662,6.090358257,3.92E-06,0.000119243,-8.956037521,3.587064505,142.5518036,1.114868164,33.11065674,0.032574173,144,2981,3206,967,9,25,9,0,50,14,0,0,0,10,0,10,10,25,0,0,741,0,0,0,20,72,0,0,0,14,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.74488258,0,0,0,0,0,0,0,40,40,0,0,0,20,4,7,2,1570,89,80,26,33,0,1,44,17,32,6,29,9,21,5,141,36,31,27,26,35,36,0
Pri-2135,Pri-2135,-22.6703,-60.8147,15,1.46484,6.59,168.7777775,2.084961891,1.524675608,1.570796371,6521.119141,3989.28125,11.20111465,-6.53E-06,7.27E-05,-8.757182121,2.992639065,166.1716309,2.606140137,15.39678955,0.144761994,169,1621,3302,892,4,0,4,0,0,4,0,100,0,4,0,10,4,0,0,0,504,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.84355354,0,0,80,0,0,0,0,0,20,0,0,0,0,4,14,2,1570,88,82,21,26,0,1,44,18,32,6,26,4,19,5,141,35,31,26,25,33,36,0
Pri-2152,Pri-2152,-23.0836,-60.5544,30.30224309,1.306553597,11.88,151.8888896,2.240900993,1.312225461,2.685200691,-2337.444824,765.9603882,-12.19881916,0.001994786,0.011378495,-1.741509557,8.228092194,151.7131805,0.177703857,34.84686279,0.005073692,152,1876,3476,915,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,798,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.77902603,0,0,100,0,0,0,0,0,0,0,0,0,0,4,20,2,1570,80,75,22,27,0,1,38,16,29,5,29,4,20,5,141,32,29,25,23,31,33,0
Pri-2188,Pri-2188,-21.9056,-60.1483,10,1.51656,4.55,147.2222191,2.321070671,1.565145373,2.618940115,-569.4377441,-891.7439575,-2.313577414,-5.36E-06,0.000415732,-8.708697319,4.605459213,145.5197906,1.702423096,17.16552734,0.090228297,147,4736,3564,861,4,0,4,0,25,4,0,0,0,4,0,4,4,75,0,0,1186,0,15,0,40,72,0,0,0,30,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.77669525,0,0,100,0,0,0,0,0,0,0,0,0,0,4,14,2,1570,95,84,25,34,0,1,43,18,31,6,27,9,20,4,140,33,29,26,26,34,36,0
Pri-2192,Pri-2192,-21.7758,-59.5764,10,1.51656,4.55,127.9444489,1.165142179,1.564328313,0.195278436,-3468.211182,-16.43228531,-7.056896687,1.51E-06,0.000103568,-10.22034645,3.313140392,125.9832916,1.961158752,33.17626953,0.055813953,128,2064,3809,967,4,0,4,0,0,4,0,0,0,4,0,4,4,100,0,0,1662,0,15,0,40,72,0,0,0,130,1,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,20,2,1570,90,76,26,39,0,1,42,18,31,5,25,8,20,4,139,33,29,26,27,33,34,0
Pri-22,Pri-22,-25.6075,-54.8297,13.96617843,1.47553385,6.18,217.8888706,0.788404465,1.569081068,5.580750942,-49343.71484,-47884.84766,-29.58339882,-3.20E-07,6.94E-05,-12.38362885,2.803107977,201.9622192,15.926651,149.0322876,0.096549183,225,11237,4454,1052,14,0,14,0,0,14,0,0,0,12,0,12,12,100,0,0,212,0,0,0,0,37,0,15,0,130,18,15,0,0,0,70,0,0,0,0,0,0,0,34,20.92868614,0,0,0,0,0,0,0,0,0,0,40,0,60,7,43,2,1566,156,136,115,126,2,1,37,11,27,5,23,3,16,5,116,30,29,24,20,25,31,0
Pri-2208,Pri-2208,-22.3039,-60.6656,10,1.51656,4.55,165.9166671,2.253454208,1.561761618,1.892549515,-1287.018677,1507.624146,-4.638021946,4.70E-06,0.00053788,-7.981838226,4.848787308,164.3568573,1.559814453,12.52148438,0.110772058,166,1587,3376,961,4,0,4,0,25,4,0,0,0,4,0,4,4,75,0,0,828,0,0,0,20,72,0,0,0,130,2,0,30,0,0,0,0,35,0,15,0,0,0,34,20.82840157,0,0,100,0,0,0,0,0,0,0,0,0,0,4,15,2,1570,98,88,23,29,0,1,45,18,32,6,30,9,21,5,142,35,30,25,25,33,36,0
Pri-2243,Pri-2243,-20.8372,-58.8817,10,1.51656,4.55,102.4166628,2.250617743,1.563385129,2.827655792,2276.551025,-1360.29126,20.34926987,1.32E-06,9.49E-05,-9.914284706,3.427650213,100.3792801,2.037384033,101.2092285,0.019733181,103,5141,4311,1023,4,0,4,0,0,8,0,100,0,4,0,4,4,0,0,0,1720,0,0,0,0,72,0,0,0,50,1,0,30,0,0,0,15,0,0,55,0,0,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,1,23,2,1570,113,97,33,51,0,1,41,22,30,5,27,13,21,3,140,31,27,25,26,32,33,0
Pri-2252,Pri-2252,-20.9222,-59.9111,10,1.51656,4.55,130.1388897,2.013631821,1.551603079,1.442469716,3667.305908,443.7780151,11.46733284,-4.20E-06,0.003369597,-5.393344402,6.99730444,129.1832123,0.955673218,15.35968018,0.058575086,130,1958,3380,808,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1133,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,17,2,1570,92,85,25,36,0,1,39,22,31,4,27,7,21,4,141,33,28,27,27,33,34,0
Pri-2255,Pri-2255,-20.8708,-58.5067,10,1.51656,4.55,95.11111321,2.140551805,1.563505888,1.655954957,2927.931641,-1763.380737,8.069723129,1.29E-06,0.000196335,-8.857597351,4.248216629,91.8139267,3.297187805,135.0248413,0.023837041,95,4987,3968,1254,4,0,4,0,0,4,100,0,0,8,0,8,8,0,0,0,1203,0,0,0,0,72,0,0,0,40,1,0,0,0,0,0,25,0,15,35,0,25,0,34,20.70670128,0,0,60,0,0,0,40,0,0,0,0,0,0,1,19,2,1570,123,100,39,58,0,1,43,17,31,6,27,14,21,4,140,31,28,25,26,33,34,0
Pri-2270,Pri-2270,-22.3556,-59.2014,44.00020678,1.301297891,17.18,108.4722248,1.818652034,1.555170774,1.143879294,-2304.326904,1060.674561,-9.809996605,0.252407491,0.099765867,-0.983056605,17.61589813,108.7246323,0,71.42004395,0,108,2557,2797,471,14,0,14,0,0,10,0,0,0,10,0,10,10,100,0,0,591,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,0,0,60,0,0,0,40,4,9,2,1570,99,83,32,44,0,1,43,17,31,6,26,5,20,5,139,36,29,26,26,34,36,0
Pri-2281,Pri-2281,-22.52,-59.25,52.5,1.33242,20.99,113.0277761,1.051469207,1.565189123,4.703042984,2168.491211,4301.796875,9.064435959,2.54E-06,0.000143964,-9.430375099,3.99267602,110.6138611,2.413917542,67.36486816,0.034593862,113,3500,3425,827,8,0,8,0,25,4,0,25,0,4,0,4,8,50,0,0,476,0,0,0,0,72,0,0,0,30,2,0,25,0,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,60,0,0,0,40,0,0,0,0,0,0,4,15,2,1570,100,84,33,44,0,1,40,16,30,6,27,3,20,5,138,35,29,26,25,32,35,0
Pri-2286,Pri-2286,-22.1703,-59.3361,13.26940232,1.482741302,5.9,117.2222221,0.814043105,1.545994401,5.23154211,-713.0231323,2228.037842,8.101402283,-7.56E-07,6.94E-05,-9.712067604,2.801992655,114.5776138,2.644607544,57.79034424,0.04375957,118,3432,3661,958,4,0,4,0,75,8,0,0,0,8,0,8,4,25,0,0,542,0,0,0,0,72,0,0,0,30,18,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,40,0,0,0,60,0,0,0,0,0,0,4,9,2,1570,91,76,28,41,0,1,41,16,31,5,28,8,20,4,139,34,29,27,27,33,35,0
Pri-2305,Pri-2305,-22.9347,-59.1481,13.0624571,1.484881944,5.82,108.1388903,1.958537579,1.556445479,1.353820443,-4185.937012,-3675.000488,-13.83428955,2.80E-06,0.000470703,-7.652468681,4.720744133,107.3613358,0.777557373,76.42810059,0.010071249,108,3096,3223,769,9,0,9,0,25,8,0,0,0,8,0,8,8,75,0,0,384,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,60,40,0,0,0,0,0,4,8,2,1570,110,95,37,47,0,1,41,16,31,5,27,5,20,5,138,35,30,27,25,34,35,0
Pri-2310,Pri-2310,-22.9622,-58.9433,15,1.46484,6.59,106.5833345,1.074005246,1.53927803,0.056346323,356.2021179,3828.929688,-0.306984097,1.39E-06,7.13E-05,-9.287807465,2.90659523,103.8527679,2.730567932,79.85766602,0.033062432,107,4177,3502,815,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,534,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,1,18,2,1570,119,100,41,50,0,1,37,12,29,6,26,5,20,5,138,32,28,25,24,32,33,0
Pri-2330,Pri-2330,-22.9272,-61.6094,15,1.46484,6.59,201.1666684,1.558372498,1.558500767,0.770902038,5602.65625,8272.636719,12.66910267,3.34E-06,0.000121396,-9.162226677,3.600124121,195.8212738,5.345397949,6.872436523,0.437507808,201,1423,3005,716,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,392,0,0,0,20,72,15,0,0,50,2,0,0,0,0,0,0,15,0,50,0,0,0,34,20.89269638,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,2,1570,81,73,13,21,0,1,42,16,31,6,28,2,20,5,142,34,32,26,24,32,36,0
Pri-2331,Pri-2331,-22.9133,-61.6272,15,1.46484,6.59,201.8333358,1.710986137,1.563438177,0.986194253,834.9835205,6282.399414,5.081841946,-7.53E-06,0.000100343,-9.866149902,3.465784788,196.9527588,4.880569458,6.875610352,0.415149271,202,1433,3026,712,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,485,0,0,0,20,72,15,0,0,50,2,0,0,0,0,0,0,15,0,50,0,0,0,34,20.89269638,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,2,1570,81,73,12,21,0,1,43,16,31,6,30,6,20,5,142,34,31,26,24,32,36,0
Pri-2337,Pri-2337,-23.2461,-58.9442,10,1.51656,4.55,103.7222243,1.171102762,0.233249485,1.041612267,-749.473938,-3784.58374,-31.20935249,2.003827095,0.000482387,-1.411993742,0.786481798,104.0127487,1.713302612,82.33972168,0.020383593,103,4375,3748,851,9,0,9,0,25,8,0,0,0,8,0,8,4,75,0,0,499,0,0,0,0,72,0,0,0,30,12,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,60,40,0,0,0,0,0,1,18,2,1569,121,104,40,51,0,1,37,14,28,5,25,4,19,5,137,31,28,24,24,31,31,0
Pri-2348,Pri-2348,-23.2747,-59.2242,25.43083801,1.356943412,10.35,109.6111127,0.978986859,1.552030683,6.167088985,2713.904541,689.6600342,8.887377739,1.646715045,0.000342537,-6.474101067,5.66264677,110.8312073,0.426620483,75.36853027,0.005628599,108,3412,3585,828,14,0,14,0,0,8,0,0,0,8,0,9,9,100,0,0,554,0,0,0,0,72,0,0,0,130,14,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,40,20,0,0,0,0,40,4,14,2,1569,107,102,38,47,0,1,40,15,30,6,25,4,19,5,138,33,30,26,24,33,33,0
Pri-2358,Pri-2358,-23.0442,-59.2644,35.9049505,1.248599192,13.45,111.8055579,0.933613718,1.561176538,6.073214054,4751.390625,-1499.876953,42.1568718,-6.43E-07,0.00017026,-8.722822189,4.128748417,110.726738,1.078819275,72.70306396,0.014621736,111,3759,3483,761,9,0,9,0,0,8,0,0,0,8,0,8,4,100,0,0,367,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,60,40,0,0,0,0,0,4,16,2,1570,105,95,36,45,0,1,38,14,29,6,29,5,20,5,138,33,28,25,24,32,34,0
Pri-2362,Pri-2362,-23.2333,-59.5861,13.50142954,1.480341213,6,118.000001,2.11092186,1.5485636,1.607856393,24.55392838,747.5652466,-3.448958397,-9.75E-07,0.003997354,-4.38230896,8.316491127,118,0,66.83044434,0,118,3411,3419,727,12,0,12,0,100,10,0,0,0,10,0,10,10,0,0,0,401,0,0,0,0,72,0,0,0,30,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,0,0,0,0,0,0,60,0,40,0,0,4,14,-1,1570,94,93,34,41,0,1,42,18,31,6,27,5,19,5,138,37,30,27,26,33,36,0
Pri-2382,Pri-2382,-23.9658,-59.7461,11.75354907,1.498421288,5.28,119.111109,1.675708294,1.556497574,3.774731398,-5483.509766,-1304.722778,-29.88593102,-2.08E-06,0.000118923,-9.031860352,3.585207939,118.6424866,0.4686203,72.09094238,0.006458422,119,3924,3505,927,10,0,10,25,25,8,0,0,0,8,0,10,9,50,0,0,772,0,0,0,0,72,0,0,0,130,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,40,0,60,0,0,0,0,4,14,2,1570,95,99,38,44,0,1,43,15,30,6,26,4,18,5,139,37,32,26,24,32,34,0
